,movie_id,title,tags
3064,7942,"Run, Fatboy, Run","comedi romanc fathersonrelationship newlov fiancé train rent jog marathon wed pregnanc simonpegg thandienewton hankazaria dylanmoran harishpatel indiadebeaufort matthewfenton simonday ruthsheen nevanfinegan davidschwimm five year after jilt hi pregnant fiancé on their wed day, out-of-shap denni decid to run a marathon to win her back. run,fatboy,run love. commitment. responsibility. there' noth he won't run away from."
3072,134371,Atlas Shrugged Part II,"drama sciencefict mysteri aynrand samanthamathi jasonbegh esaimoral patrickfabian kimrhod richardt.jon d.b.sweeney paulmccran johnrubinstein robertpicardo johnputch the global economi is on the brink of collapse. brilliant creators, from artist to industrialists, continu to mysteri disappear. unemploy ha risen to 24%. ga is now $42 per gallon. dagni taggart, vice presid in charg of oper for taggart transcontinental, ha discov what may veri well be the answer to the mount energi crisi - found abandon amongst ruins, a miracul motor that could seemingli power the world. but, the motor is dead... there is no one left to deciph it secret... and, someon is watching. it’ a race against the clock to find the inventor and stop the destroy befor the motor of the world is stop for good. a motor that would power the world. a world whose motor would be stopped. who is john galt? atlasshruggedpartii who is john galt?"
3075,1640,Crash,"drama racepolit daughter instal polic fall carcrash racism losangel bigotri socialservic collis sandrabullock doncheadl mattdillon michaelpeña jenniferesposito brendanfras nonagay terrencehoward ludacri thandienewton paulhaggi lo angel citizen with vastli separ live collid in interweav stori of race, loss and redemption. crash you think you know who you are. you have no idea."
3078,13689,Peaceful Warrior,drama romanc scottmechlowicz nicknolt amysmart timdekay ashtonholm paulwesley agnesbruckn b.j.britt victorsalva a chanc encount with a stranger chang the life of a colleg gymnast. peacefulwarrior there are no ordinari moments.
3079,67911,Bucky Larson: Born to Be a Star,comedi pornostar hollywood nickswardson christinaricci stephendorff donjohnson idomosseri kevinnealon nicholasturturro mariojoyn meredithgiangrand jackiesandl tombradi a kid from the midwest move out to hollywood in order to follow in hi parent footstep -- and becom a porn star. buckylarson:borntobeastar there are no small actors. just small parts.
3081,329440,The Forest,"horror thriller japan forest nataliedorm taylorkinney yukiyoshiozawa eoinmacken rinatakasaki norikosakura yûhoyamashita stephanievogt masashifujimoto megkubota jasonzada set in the aokigahara forest, a real-lif place in japan where peopl go to end their lives. against thi backdrop, a young american woman come in search of her twin sister, who ha mysteri disappeared. theforest everyon come here look for a way out"
3083,252512,While We're Young,comedi drama mysteri father-in-law marriag documentaryfilmmak hipster middleag documentaryfilmmak generation-x generation-z psychedelicdrug benstil naomiwatt adamdriv amandaseyfri charlesgrodin bradycorbet mariadizzia adamhorovitz dreehemingway peteryarrow noahbaumbach an uptight documentari filmmak and hi wife find their live loosen up a bit after befriend a free-spirit younger couple. whilewe'reyoung life never get old.
3085,9613,Spider,"drama mysteri thriller secret asylum bedandbreakfastplac past psychopath ralphfienn mirandarichardson gabrielbyrn lynnredgrav johnnevil philipcraig bradleyhal garyreinek sarastockbridg cliffsaund davidcronenberg a mental disturb man take resid in a halfway house. hi mind gradual slip back into the realm creat by hi illness, where he replay a key part of hi childhood. spider the onli thing wors than lose your mind... is find it again."
3091,73567,Killer Joe,crime drama thriller trailerpark gun texa deal psychopath sexualhumili money lingeri arson policedetect physicalabus neo-noir burial pizzashop drug matthewmcconaughey emilehirsch thomashadenchurch ginagershon junotempl marcmacaulay gralenbryantbank carolsutton dannyepp jeffgalpin williamfriedkin a cop (matthew mcconaughey) who moonlight as a hit man agre to kill the hate mother of a desper drug dealer (emil hirsch) in exchang for a tumbl with the young man' virgin sister (juno temple). killerjo a total deep-fri texa redneck trailer park murder story.
3092,41479,The Joneses,"comedi drama independentfilm duringcreditssting davidduchovni demimoor amberheard benjaminhollingsworth laurenhutton catherinedy garycol glenneheadli tiffanymorgan ashleylecontecampbel derrickbort a seemingli perfect famili move into a suburban neighborhood, but when it come to the truth as to whi they'r live there, they don't exactli come clean with their neighbors. thejones they'r not just live the american dream, they'r sell it."
3098,13191,"War, Inc.","action adventur comedi thriller hitman politicalsatir johncusack hilaryduff marisatomei joancusack danaykroyd sergejtrifunović nedbellami johnmclaughlin montelwilliam benkingsley joshuaseftel war inc. is set in the future, when the fiction desert countri of turaqistan is torn by a riot after a privat corporation, tamerlane, own by the former vice presid of the unit states, ha taken over the whole country. brand hauser, a hit man who suppress hi emot by gobbl down hot sauce, is hire by the corporation' head to kill the ceo of their competitors. war,inc. when it come to war... america mean busi"
3105,25350,Imaginary Heroes,"comedi drama suicid suicidemiss sigourneyweav ryandonowho emilehirsch jeffdaniel michellewilliam deirdreo'connel kippardu jaypaulson terrybeav danharri matt travi is good-looking, popular, and hi school' best competit swimmer, so everyon is shock when he inexplic commit suicide. as the follow year unfolds, each member of hi famili struggl to recov from the tragedi with mix results. imaginaryhero peopl are never who they seem to be."
3107,20178,World's Greatest Dad,"comedi romanc malenud poetri adolesc lie nuditi reject highschool independentfilm teacher vulgar student robinwilliam alexiegilmor darylsabara geoffpierson henrysimmon tonyv. mitzimccal morganmurphi naomiglick danspenc bobcatgoldthwait robin william star as lanc clayton, a man who ha learn to settle. he dream of be a rich and famou writer, but ha onli manag to make it as a high school poetri teacher. hi onli son kyle (daryl sabara) is an insuffer jackass who won’t give hi father the time of day. he is date clair (alexi gilmore), the school’ ador art teacher, but she doesn’t want to get seriou -- world'sgreatestdad lanc clayton is about to get everyth he deserves."
3108,5072,Severance,"horror comedi thriller willtosurv killer forcedretir defencecompani jumptheshark teambuild dannydy lauraharri tobystephen timmcinnerni babouceesay andynyman claudieblakley davidgilliam julidrajkó juditviktor christophersmith member (danni dyer, laura harris, tim mcinnerny) of the palisad defens corp. sale group arriv in europ for a team-build exercise. a fallen tree block the route, and they must hike to their destination. however, a psychot killer lurk in the woods, and he ha a horribl fate in mind for each of the co-workers. sever the compani is make cutback"
3109,18191,Edmond,"drama thriller newyork sex-shop prostitut sex fortunetel underworld murder prejudic racism violenc pawnshop bipolardisord williamh.maci joemantegna deniserichard menasuvari bokeemwoodbin juliastil vincentguastaferro bail debimazar jeffreycomb stuartgordon seemingli mild-mann businessman edmond burk visit a fortunetel and hear a remark that spur him to leav hi wife abruptli and seek what is miss from hi life. encount with stranger and unsavori peopl weaken the barrier encompass hi long-suppress rage, until edmond explod in violence. edmond everi fear hide a wish."
3116,24663,The Open Road,"comedi drama romanc independentfilm justintimberlak jeffbridg katemara harrydeanstanton marysteenburgen bretsaberhagen alleno.battleiii jamesharlonpalm michaelmeredith minor leaguer carlton garret take an unexpect road trip to track down hi estrang father, legendari basebal player kyle garret when carlton’ mother becom sick. onc reunited, carlton struggl to deal with the seri of misadventur caus by hi father’ antics. attempt at bond come to a head as the mismatch duo make their way from ohio back home to houston to reunit the family. theopenroad they'v got a long way to go"
3119,39055,Free Style,"drama famili duringcreditssting corbinbleu sandraecheverría madisonpetti williamdear cale bryant is determin to win a covet spot on the grand nation motocross race team. with the support of hi love mother, precoci littl sister and new girlfriend, cale prove against all odd that he ha the heart, the willpow and the courag never to give up on hi dream. freestyl it' time to soar."
3124,49787,The Reef,drama horror thriller boat boataccid underwat shark greatwhiteshark adriennepick zoenaylor gytongrantley damianwalshe-howl kierandarcy-smith andrewtraucki a great white shark hunt the crew of a capsiz sailboat along the great barrier reef. thereef pray that you drown first
3132,42057,It's a Wonderful Afterlife,"comedi romanc londonengland indianlead murder matchmak ghost womandirector shabanaazmi goldynotay sendhilramamurthi sallyhawkin markaddi raypanthaki lalitaahm zoëwanamak donwarrington jimimistri gurinderchadha indian mother mr sethi' (azmi) obsess with marri off her daughter turn murderous. with joke that routin miss the mark and cringeworthi slapstick, thi black comedi farc shouldn't work. somehow, though, it does. (c) empir magazin it'sawonderfulafterlif find the right man can be murder"
3138,43090,Gunless,"drama action comedi western gunsling bountyhunt blacksmith duel wildwest siennaguillori tylerman callumkeithrenni dustinmilligan grahamgreen laurabertram michaeleklund alexzahara glynisdavi teachgrant williamphillip a quiet and peac commun in the dominion of canada is shaken up by the arriv of a wound and stinki gun-tot american cowboy, simpli known as the montana kid, want for the alleg kill of seven men. a subsequ clarif reveal that hi real name is sean rafferty, and he admit to killing, not seven, but eleven men. thing onli get wors after sean get in the bad book of the local militia, and with arm bounti hunter hot on hi trail, challeng the local unarm blacksmith, jack smith, to a duel - wild west style! written by rajoo gunless fastest draw in the north... kinda."
3139,16614,Adventureland,"comedi comedi cheatingonpartn amusementpark summerjob carni marijuanajoint bald pickingone'snos recklessdriv reconcili pushingacar marijuanapip ticketbooth scene raisedmiddlefing jobseek leavinghom druggedcooki duringcreditssting youngadult 1980 jesseeisenberg kristenstewart martinstarr kristenwiig billhad ryanreynold margaritalevieva kelseyford michaelzegen ryanmcfarland gregmottola in the summer of 1987, a colleg graduat take a 'nowhere' job at hi local amus park, onli to find it' the perfect cours to get him prepar for the real world. adventureland noth bring peopl togeth like a crappi summer job."
3143,667,You Only Live Twice,action thriller adventur londonengland japan england assassin helicopt vulkan assassin asia secretident nasa island russia missil warship ninjafight secretbas secretmiss secretorgan secretintelligenceservic phantom villain sumoring volcano funer space soldier killer secretservic blast seanconneri akikowakabayashi karindor miehama tetsurōtamba terushimada donaldpleas bernardle loismaxwel desmondllewelyn lewisgilbert a mysteri space craft kidnap a russian and american space capsul and bring the world on the verg of anoth world war. jame bond investig the case in japan and meet with hi archenemi blofeld. the fifth film from the legendari jame bond seri star sean conneri as the british super agent. youonlylivetwic you onli live twice...and twice is the onli way to live!
3149,219,Volver,"comedi drama romanc childabus rape fire sexualabus madrid secret return solidar villag superstit crime death ghost abusivefath penélopecruz carmenmaura loladueña blancaportillo yohanacobo chuslampreav antoniodelatorr carlosblanco maríaisabeldíaz neussanz pedroalmodóvar raimunda (penélop cruz) work and live madrid with her husband paco and daughter paula. her sister sole (lola dueñas) live nearbi and they both miss their mother iren (carmen maura), who die sever year ago in a hous fire along with their father. a former neighbor from their hometown report that she ha seen the ghost of iren and both daughter do not believ her. after a murder and a famili tragedy, irene' spirit materi around her daughter to help comfort them. volver return."
3151,22820,Gentlemen Broncos,"action comedi thriller write plagiar independentfilm homeschool aftercreditssting duringcreditssting michaelangarano samrockwel cliverevil jemainecl jennifercoolidg héctorjiménez suzannemay halleyfeiff steveberg jaredhess a teenag attend a fantasi writers' convent where he discov hi idea ha been stolen by an establish novelist. gentlemenbronco oinus, ainous, anous, odious."
3156,66125,Red Dog,drama comedi famili 1970 humananimalrelationship australia grief search dog death mourn basedontrueev australianoutback dogmiss joshluca rachaeltaylor rohannichol lukeford arthurangel johnbatchelor koko keishacastle-hugh noahtaylor loenecarmen krivstend base on the legendari true stori of the red dog who unit a dispar local commun while roam the australian outback in search of hi long lost master. reddog he' been everywher mate.
3158,348,Alien,"horror action thriller sciencefict android countdown spacemarin spacesuit behead dystopia biolog cowardic spaceship space alien femaleprotagonist outerspac parasit h.r.giger xenomorph tomskerritt sigourneyweav veronicacartwright harrydeanstanton johnhurt ianholm yaphetkotto bolajibadejo helenhorton eddiepowel ridleyscott dure it return to the earth, commerci spaceship nostromo intercept a distress signal from a distant planet. when a three-memb team of the crew discov a chamber contain thousand of egg on the planet, a creatur insid one of the egg attack an explorer. the entir crew is unawar of the impend nightmar set to descend upon them when the alien parasit plant insid it unfortun host is birthed. alien in space no one can hear you scream."
3162,660,Thunderball,adventur action thriller pari florida fighterpilot sanatorium secretorgan nuclearmissil coralreef bahama scubadiv scuba britishsecretservic seanconneri claudineaug adolfoc lucianapaluzzi rikvannutt guydoleman mollypet martinebeswick bernardle desmondllewelyn terenceyoung a crimin organ ha obtain two nuclear bomb and are ask for a 100 million pound ransom in the form of diamond in seven day or they will use the weapons. the secret servic send jame bond to the bahama to onc again save the world. thunderbal look up! look down! look out!
3163,68684,Detention,"horror comedi sciencefict highschool murder slasher horrorspoof shanleycaswel joshhutcherson spencerlock danecook a.d.johnson walterperez ericashaff yvesbright parkerbagley tiffanyboon josephkahn as a killer name cinderhella stalk the student bodi at the high school in grizzli lake, a group of co-e band togeth to surviv while they'r all serv detention. detent cancel your futur"
3165,9400,Set It Off,"drama action crime singlepar bankrobb lastchanc losangel jadapinkettsmith queenlatifah vivicaa.fox kimberlyelis blairunderwood johnc.mcginley ellajoyc charlesrobinson dr.dre wc f.garygray four black women, all of whom have suffer for lack of money and at the hand of the majority, undertak to rob banks. while initi successful, a policeman who wa involv in shoot one of the women' brother is on their trail. as the women add to the loot, their tast and interest begin to chang and their suspicion of each other increas on the way to a climact robbery. setitoff it' about crime. it' about payback. it' about survival."
3195,39806,Princess Kaiulani,"drama biographi historicalfigur princess drama basedontruestori q'oriankakilch barrypepp willpatton jimmyyuil shaunevan marcforbi lush sceneri and gorgeou photographi highlight thi bio of princess kaiulani (q'orianka kilcher), a 19th-centuri hawaiian princess rais in england but determin to maintain her people' independ from aggress american businessmen. after be sent to england as a child by her scottish father, kaiulani return to hawaii and becom a polit activist who fight to retain her throne, even though she must leav her english paramour. princesskaiulani her heart wa torn between love and the futur of hawaii..."
3198,17926,Undiscovered,comedi romanc independentfilm aspiringsing singer losangel kippardu carriefish shannynsossamon pelljam stevenstrait stephenmoy ashleesimpson fishersteven perreyreev peterwel meiertavi a group of aspir entertain tri to establish career for themselv in the citi of lo angeles. undiscov they know each other by heart.
3201,25968,Veronika Decides to Die,"drama romanc newyork sex asylum controversi independentfilm psychiatrist treatment womandirector mental sarahmichellegellar davidthewli jonathantuck erikachristensen melissaleo ericagimpel waleedzuait victorslezak adrianmartinez florencialozano emilyyoung after a frantic suicid attempt, veronika awaken insid a mysteri mental asylum. under the supervis of an unorthodox psychiatrist who special in controversi treatment, veronika learn that she ha onli week to live. veronikadecidestodi for veronika, confront death... is discov life."
3203,52010,"Ultramarines: A Warhammer 40,000 Movie","anim sciencefict terencestamp johnhurt seanpertwe stevenwaddington donaldsumpt johnnyharri benbishop christopherfinney garymartin martynpick a squad of ultramarin answer a distress call from an imperi shrine world. a full compani of imperi fist wa station there, but there is no answer from them. the squad investig to find out what ha happen there. ultramarines:awarhammer40,000movi in the grim dark of the far futur there is onli war"
3205,43418,Beneath Hill 60,"drama histori war brendancowel harrisongilbertson stevelemarquand gytongrantley alanduk alexthompson warwickyoung markcolessmith anthonyhay leonford jeremysim the true stori of australia' cat-and-mous underground mine warfar – one of the most misunderstood, misrepres and mystifi conflict of ww i. it wa a secret struggl beneath the western front that combin dare engineering, technolog and science, and few on the surfac knew of the brave, claustrophob and sometim barbar work of these tunnellers. beneathhill60 beneath hill 60 featur captain woodward mc command the australian hill 60 tunnel of world war 1"
3218,272693,The DUFF,"romanc comedi highschool teenag popular highschoolstud teencomedi duringcreditssting girlnextdoor basedonyoungadultnovel maewhitman robbieamel bellathorn biancaa.santo skylersamuel romanymalco nickeversman chriswyld kenjeong allisonjanney arisandel bianca' univers turn upsid down when she learn that her high school refer to her as a ‘duff' (design ugli fat friend). hope to eras that label, she enlist the help of a charm jock and her favorit teacher. togeth they'll face the school' mean girl and remind everyon that we are all someone' duff… and that' total fine. theduff you either know one, you have one, or you are one."
3222,29963,Bright Star,"drama romanc poet independentfilm duringcreditssting womandirector abbiecornish benwhishaw paulschneid kerryfox ediemartin thomasbrodie-sangst claudieblakley gerardmonaco antoniacampbell-hugh samuelroukin janecampion in 1818, high-spirit young fanni brawn find herself increasingli intrigu by the handsom but aloof poet john keats, who live next door to her famili friend the dilkes. after read a book of hi poetry, she find herself even more drawn to the taciturn keats. although he agre to teach her about poetry, keat cannot act on hi reciproc feel for fanny, sinc as a struggl poet he ha no money to support a wife. brightstar first love burn brightest."
3223,26022,My Name Is Khan,"drama romanc bollywood shahrukhkhan kajol jimmyshergil zarinawahab tanaychheda sheetalmenon arifzakaria arjunmathur christopherb.duncan nicolaspajon karanjohar rizwan khan, a muslim from the borivali section of mumbai, ha asperger' syndrome. he marri a hindu singl mother, mandira, in san francisco. after 9/11, rizwan is detain by author at lax who treat him as a terrorist becaus of hi condit and hi race. mynameiskhan i am muslim and i am not a terrorist"
3234,242582,Nightcrawler,"crime drama thriller journal underground tvstation sociopath homeinvas carchas tvnew employeremployeerelationship ethic stringer jakegyllenha renerusso rizahm billpaxton kevinrahm michaelhyatt anncusack kathleenyork carolyngilroy pricecarson dangilroy when lou bloom, desper for work, muscl into the world of l.a. crime journalism, he blur the line between observ and particip to becom the star of hi own story. aid him in hi effort is nina, a tv-new veteran. nightcrawl the citi shine brightest at night"
3238,773,Little Miss Sunshine,"comedi drama california brothersisterrelationship wifehusbandrelationship family'sdailylif oscaraward highway professorforliteratur beautycontest beautyqueencontest roadtrip familyrelationship familyholiday roadmovi womandirector beautypag gregkinnear tonicollett stevecarel pauldano abigailbreslin alanarkin bryancranston bethgrant wallacelangham mattwinston jonathandayton a famili load with quirky, color charact pile into an old van and road trip to california for littl oliv to compet in a beauti pageant. littlemisssunshin a famili on the verg of a breakdown"
3245,40807,50/50,"comedi drama painter fathersonrelationship therapist cancer psychologist bestfriend doctor patient vomit driver'slicens chemotherapi therapistpatientrelationship josephgordon-levitt sethrogen annakendrick brycedallashoward anjelicahuston sergehoud andrewairli sugarlynbeard mattfrew philipbakerhal jonathanlevin inspir by a true story, a comedi center on a 27-year-old guy who learn of hi cancer diagnosis, and hi subsequ struggl to beat the disease. 50/50 it take a pair to beat the odds."
3249,385736,Kicks,"adventur blowjob cigarettesmok illegaldrug smokingwe shoe mahershalaali kofisiribo christophermey nataliestephanyaguilar christopherjordanwallac jahkingguillori mollyshaiken dontéclark dyendisdavis-jon kyndallferguson justintip when hi hard-earn kick get snatch by a local hood, fifteen-year old brandon and hi two best friend go on an ill-advis mission across the bay area to retriev the stolen sneakers. kick they aren't just shoe"
3251,668,On Her Majesty's Secret Service,"adventur action thriller londonengland suicid england switzerland secretident newident honeymoon secretmiss secretorgan secretlab villain kilt familyhistori titleofnobl snowstorm daughter espionag killer britishsecretservic ski alp aftercreditssting georgelazenbi dianarigg tellysavala gabrieleferzetti ilsesteppat angelascoular loismaxwel georgebak bernardle desmondllewelyn peterr.hunt jame bond track archnemesi ernst blofeld to a mountaintop retreat where he' train an armi of beauti but lethal women. along the way, bond fall for italian contessa traci draco -- and marri her in order to get closer to blofeld. meanwhile, he locat blofeld in the alp and embark on a classic ski chase. onhermajesty'ssecretservic far up! far out! far more! jame bond 007 is back!"
3254,13751,Akeelah and the Bee,"drama blackpeopl spell spellingbe kekepalm laurencefishburn angelabassett curtisarmstrong j.r.villarr seanmichaelaf saharagarey leethompsonyoung julitomccullum ericahubbard dougatchison eleven year-old akeelah anderson' life is not easy: her father is dead, her mom ignor her, her brother run with the local gangbangers. she' smart, but her environ threaten to strangl her aspirations. respond to a threat by her school' principal, akeelah particip in a spell bee to avoid detent for her mani absences. much to her surpris and embarrassment, she wins. her princip ask her to seek coach from an english professor name dr. larabe for the more prestigi region bee. as the possibl of make it all the way to the scripp nation spell bee looms, akeelah could provid her commun with someon to ralli around and be proud of -- but onli if she can overcom her insecur and her distract home life. she also must get past dr. larabee' demons, and a field of more experienc and privileg fellow spellers. akeelahandthebe chang the world... one word at a time."
3256,14536,New in Town,"comedi minnesota smalltown economi plant vegetarian love ruralset labor manufactur middleamerica rube icefish renéezellweg harryconnickjr. j.k.simmon siobhanfallon mikeo'brien francesconroy ferronguerreiro barbarajamessmith jamesdurham robertsmal jonaselm luci hill is an ambiti up-and-com execut live in miami. she love her shoes, she love her car and she love climb the corpor ladder. when she is offer a temporari assign – in the middl of nowher – to restructur a manufactur plant, she jump at the opportunity, know that a big promot is close at hand. what begin as a straight-forward assign becom a life-chang experi as luci discov greater mean in her life and, most unexpectedly, the man of her dreams. newintown she' an execut on the move. but her career is take her a littl farther than she expected."
3260,22821,The Boondock Saints II: All Saints Day,"action thriller crime boston sheep friendship sequel reveng ireland seanpatrickflaneri normanreedu billyconnolli cliftoncollinsjr juliebenz peterfonda pauljohansson juddnelson daviddellarocco bobmarley troyduffi skill frame by an unknown enemi for the murder of a priest, want vigilant macmanu brother murphi and connor must come out of hide on a sheep farm in ireland to fight for justic in boston. theboondocksaintsii:allsaintsday the saint are call"
3263,37735,Easy A,"comedi lie highschool school teenmovi rumor emmaston stanleytucci amandabyn camgigandet lisakudrow malcolmmcdowel pennbadgley patriciaclarkson danbyrd thomashadenchurch willgluck after a littl white lie about lose her virgin get out, a clean cut high school girl see her life parallel hester prynne' in ""the scarlet letter,"" which she is current studi in school - until she decid to use the rumor mill to advanc her social and financi standing. easya the rumour-fil total fals account of how i ruin my flawless reputation."
3266,51588,Prom,"comedi singlepar waitress fountain friendship highschool prom musicfan aimeeteegarden thomasmcdonel nicholasbraun faithford daniellecampbel devaughnnixon yinchang jaredkusnitz nolansotillo cameronmonaghan joenussbaum at “prom,” everi coupl ha a stori and no two are exactli alike. as the big danc approach for nova prescott, it’ a battl of will as she find herself drawn to the guy who get in the way of her perfect prom. fellow senior mei and tyler harbor secrets, while other face all the insecur and anticip that surround one of high school’ most semin events. prom there are hundr of night in high school, but there’ onli one prom."
3276,43923,It's Kind of a Funny Story,comedi drama suicid depress independentfilm comingofag teenmovi teenag psychiatricward womandirector basedonyoungadultnovel keirgilchrist emmarobert zachgalifianaki violadavi zoëkravitz thomasmann laurengraham jimgaffigan jeremydavi aasifmandvi ryanfleck a clinic depress teenag get a new start after he check himself into an adult psychiatr ward. it'skindofafunnystori sometim what' in your head isn't as crazi as you think.
3281,26963,The Secret of Kells,"anim famili fantasi barbarian underwat trap seamonst womandirector evanmcguir christenmooney brendangleeson micklal liamhourican paultylak michaelmcgrath paulyoung tommmoor adventur await 12 year old brendan who must fight vike and a serpent god to find a crystal and complet the legendari book of kells. in order to finish brother aiden' book, brendan must overcom hi deepest fear on a secret quest that will take him beyond the abbey wall and into the enchant forest where danger mythic creatur hide. will brendan succeed in hi quest? thesecretofkel turn the dark into light"
3283,7870,Down in the Valley,"drama romanc indianterritori beach stetson sanfernandovalley strangeperson edwardnorton evanrachelwood davidmors roryculkin brucedern johndiehl geoffreylewi elizabethpeña katden hunterparrish davidjacobson on a trip to the beach, a teenag girl name tobe meet a charismat stranger name harlan, who dress like a cowboy and claim to be a former ranch hand. the pair feel an instant attract and begin a relationship, but her father, a lawman, is suspici of her lover. downinthevalley sometim it' hard to find your way."
3288,10288,Fido,"romanc comedi drama horror vorort blackhumor satir darkcomedi gore decapit spoof zombi canuxploit billyconnolli carrie-annemoss dylanbak kesunlod henryczerni timblakenelson sonjabennett alexiafast aaronbrown brandonold andrewcurri timmi robinson' best friend in the whole wide world is a six-foot tall rot zombi name fido. but when fido eat the next-door neighbor, mom and dad hit the roof, and timmi ha to go to the end of the earth to keep fido a part of the family. a boy-and-his-dog movi for grown ups, ""fido"" will rip your heart out. fido good dead are hard to find"
3290,44147,Wild Target,"action comedi londonengland mother robberi detect assassin hitman insomnia apprentic remak reveng murder gangster crime art surveil billnighi emilyblunt rupertgrint ruperteverett eileenatkin martinfreeman gregorfish geoffbel rorykinnear duncanduff jonathanlynn victor maynard is a middle-aged, solitari assassin, who live to pleas hi formid mother, despit hi own peerless reput for lethal efficiency. hi profession routin is interrupt when he find himself drawn to one of hi intend victims, rose. he spare her life, unexpectedli acquir in the process a young apprentice, tony. believ victor to be a privat detective, hi two new companion tag along, while he attempt to thwart the murder attent of hi unhappi client wildtarget they said 'take her out'. he got the wrong idea."
3296,149,Akira,"sciencefict anim savingtheworld totaldestruct megac streetgang underground gener stadium experi atomicbomb mutat dystopia armi cyberpunk anim motorcyclegang mitsuoiwata nozomusasaki mamikoyama tesshougenda hiroshiohtak kōichikitamura yurikofuchizaki masaakiōkura takeshikusao kazuhirokamifuji katsuhiroōtomo childhood friend tetsuo and kaneda are pull into the post-apocalypt underworld of neo-tokyo and forc to fight for their veri survival. kaneda is a bike gang leader, and tetsuo is a member of a tough motorcycl crew who becom involv in a covert govern project call akira. but a bloodi battl ensu when kaneda set out to save hi friend. akira neo-tokyo is about to e.x.p.l.o.d.e."
3301,1544,Imagine Me & You,"drama comedi romanc londonengland flowershop homosexu lesbian lgbt piperperabo lenaheadey matthewgood celiaimri darrenboyd sharonhorgan suejohnston boojackson vinetterobinson evabirthistl olpark dure her wed ceremony, rachel notic luce in the audienc and feel instantli drawn to her. the two women becom close friends, and when rachel learn that luce is a lesbian, she realiz that despit her happi marriag to heck, she is fall for luce. as she question her sexual orientation, rachel must decid between her stabl relationship with heck and her exhilar new romanc with luce. imagineme&y there goe the bride."
3303,302,Swimming Pool,"thriller crime londonengland femalenud women countrysid basedonnovel subway provenc countryhous write innkeep generationsconfilct dyinganddeath daughter swimmingpool murder suspens author drug charlotterampl ludivinesagni charlesd jean-marielamour marcfayol mireillemossé michelfau jean-claudeleca emiliegavois-kahn erardeforestali françoisozon in the middl of thi amus thriller is a relationship between two differ type of females, one is a well know british author and the other is a sex-craz french teen. the two get into some relationship troubl while live togeth in thi film of psycholog imageri and an erot explor of the femal body. swimmingpool on the surface, all is calm"
3313,24684,An Education,"drama romanc adolesc agediffer self-discoveri comingofag loveaffair youth famili womandirector teachingthewaysoftheworld parentsandchildren loveandrom teenagelif careymulligan oliviawilliam petersarsgaard alfredmolina caraseymour dominiccoop rosamundpik sallyhawkin amandafairbank-hyn williammel lonescherfig a coming-of-ag stori about a teenag girl in 1960 suburban london, and how her life chang with the arriv of a playboy nearli twice her age. aneduc an educ isn't alway by the book."
3319,36046,The Work and the Glory,"drama romanc samhen brendastrong ericjohnson alexandercarrol tiffanydupont colinford edwardalbert russellholt when benjamin steed and mari ann steed reloc their famili to upstat new york in the earli 1800's, they unwittingli settl in a town divid along religi lines. after their new hire help turn out to be at the center of the uproar, each member of the steed famili must come to term with their own belief in the face of heavi persecution. togeth they struggl to weather the rage controversi surround a young man name joseph smith. theworkandtheglori one man....a remark vision; one family....a desper struggl"
3320,12569,Extract,"comedi infidel conman thief independentfilm busi manufactur industrialaccid duringcreditssting sexlessmarriag misfortun jasonbateman milakuni kristenwiig benaffleck j.k.simmon cliftoncollinsjr dustinmilligan davidkoechn bethgrant t.j.miller mikejudg the owner of a factori that produc flavor extracts, joel reynold seem to have it all, but realli doesn't. what' miss is sexual attent from hi wife, suzie. joel hatch a convolut plan to get suzi to cheat on him, therebi clear the way for joel to have an affair with cindy, an employee. but what joel doesn't know is that cindi is a sociopath con artist, and a freak workplac accid clear the way for her to ruin joel forever. extract stick it to the man ha never look so good."
3325,73873,Albert Nobbs,"drama butler dublin maid glennclos miawasikowska aarontaylor-johnson paulinecollin brendangleeson jonathanrhysmey antoniacampbell-hugh mariadoylekennedi markwilliam jamesgreen rodrigogarcía albert nobb struggl to surviv in late 19th centuri ireland, where women aren't encourag to be independent. pose as a man, so she can work as a butler in dublin' most posh hotel, albert meet a handsom painter and look to escap the lie she ha been living. albertnobb a man with a secret. a woman with a dream."
3329,45650,The Hole,"thriller adventur fantasi basement hole littlebroth chrismassoglia haleybennett nathangambl brucedern teripolo alicobrin quinnlord johndesanti douglaschapman markpawson joedant after move into a new neighbourhood, brother dane &amp; luca and their neighbour juli discov a bottomless hole in the basement of their home. they find that onc the hole is exposed, evil is unleashed. with strang shadow lurk around everi corner and nightmar come to life, they are forc to come face to face with their darkest fear to put an end to the mysteri of the hole. thehol what are you so afraid of?"
3330,7735,The Wave,drama thriller dictat trainer classroom fascism groupdynam educ nationalsoci train squatter anarchist group gymnasium learningandteach violenceinschool homepag socialexperi jürgenvogel fredericklau maxriemelt jenniferulrich christianepaul elyasm’barek cristinadorego jacobmatschenz maximilianvollmar timoliverschultz dennisgansel a school teacher discuss type of govern with hi class. hi student find it too bore to repeatedli go over nation social and believ that dictatorship cannot be establish in modern germany. he start an experi to show how easili the mass can becom manipulated. thewav evil is someth that you learn
